tile_id,source,coverage_id,wcs_version,metadata_provenance,requested_bounds_epsg27700,requested_shape,recorded_response_bounds_epsg27700,recorded_response_shape,recorded_response_transform,policy_version,policy_acceptance,policy_name,rejection_category,coverage_relationship,geometric_pattern,resolution_changed,target_support_cells,target_cells_without_recorded_support,england_land_cells_100m,missing_support_cells_over_land,missing_support_cells_outside_land,historical_alignment_performed,historical_alignment_method,historical_reprojection_evidence,evidence_based_classification,proposed_disposition
r0049c0026,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[342600.0,157600.0,352600.0,167600.0]","[1000,1000]","[342600.0,157600.0,352600.0,167600.0]","[1000,1000]","[10.0,0.0,342600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0026,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[342595.0,157595.0,352605.0,167605.0]","[1000,1000]","[342595.0,157595.0,352605.0,167605.0]","[1001,1001]","[10.0,0.0,342595.0,0.0,-10.0,167605.0,0.0,0.0,1.0]",1,accepted,airport-wcs20-padded-native-grid,,matches_unclipped_request_bounds,documented-airport-padding-grid,False,1000000,0,10000,,,True,nearest-neighbour reproject to tile reference grid,documented current policy; historical manifest records the earlier alignment method,Supported padded airport grid,B. supported through the documented airport padding/alignment policy
r0049c0027,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[352600.0,157600.0,362600.0,167600.0]","[1000,1000]","[352600.0,157600.0,362600.0,167600.0]","[1000,1000]","[10.0,0.0,352600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0027,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[352600.0,157600.0,362600.0,167600.0]","[1000,1000]","[352600.0,157600.0,362600.0,167600.0]","[1000,1000]","[10.0,0.0,352600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0027,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[352595.0,157595.0,362605.0,167605.0]","[1000,1000]","[352595.0,157595.0,362605.0,167605.0]","[1001,1001]","[10.0,0.0,352595.0,0.0,-10.0,167605.0,0.0,0.0,1.0]",1,accepted,airport-wcs20-padded-native-grid,,matches_unclipped_request_bounds,documented-airport-padding-grid,False,1000000,0,10000,,,True,nearest-neighbour reproject to tile reference grid,documented current policy; historical manifest records the earlier alignment method,Supported padded airport grid,B. supported through the documented airport padding/alignment policy
r0049c0028,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[362600.0,157600.0,372600.0,167600.0]","[1000,1000]","[362600.0,157600.0,372600.0,167600.0]","[1000,1000]","[10.0,0.0,362600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0028,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[362600.0,157600.0,372600.0,167600.0]","[1000,1000]","[362600.0,157600.0,372600.0,167600.0]","[1000,1000]","[10.0,0.0,362600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0028,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[362595.0,157595.0,372605.0,167605.0]","[1000,1000]","[362595.0,157595.0,372605.0,167605.0]","[1001,1001]","[10.0,0.0,362595.0,0.0,-10.0,167605.0,0.0,0.0,1.0]",1,accepted,airport-wcs20-padded-native-grid,,matches_unclipped_request_bounds,documented-airport-padding-grid,False,1000000,0,10000,,,True,nearest-neighbour reproject to tile reference grid,documented current policy; historical manifest records the earlier alignment method,Supported padded airport grid,B. supported through the documented airport padding/alignment policy
r0049c0029,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[372600.0,157600.0,382600.0,167600.0]","[1000,1000]","[372600.0,157600.0,382600.0,167600.0]","[1000,1000]","[10.0,0.0,372600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0029,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[372600.0,157600.0,382600.0,167600.0]","[1000,1000]","[372600.0,157600.0,382600.0,167600.0]","[1000,1000]","[10.0,0.0,372600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0029,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[372595.0,157595.0,382605.0,167605.0]","[1000,1000]","[372595.0,157595.0,382605.0,167605.0]","[1001,1001]","[10.0,0.0,372595.0,0.0,-10.0,167605.0,0.0,0.0,1.0]",1,accepted,airport-wcs20-padded-native-grid,,matches_unclipped_request_bounds,documented-airport-padding-grid,False,1000000,0,10000,,,True,nearest-neighbour reproject to tile reference grid,documented current policy; historical manifest records the earlier alignment method,Supported padded airport grid,B. supported through the documented airport padding/alignment policy
r0049c0030,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[382600.0,157600.0,392600.0,167600.0]","[1000,1000]","[382600.0,157600.0,392600.0,167600.0]","[1000,1000]","[10.0,0.0,382600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0030,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[382600.0,157600.0,392600.0,167600.0]","[1000,1000]","[382600.0,157600.0,392600.0,167600.0]","[1000,1000]","[10.0,0.0,382600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0030,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[382595.0,157595.0,392605.0,167605.0]","[1000,1000]","[382595.0,157595.0,392605.0,167605.0]","[1001,1001]","[10.0,0.0,382595.0,0.0,-10.0,167605.0,0.0,0.0,1.0]",1,accepted,airport-wcs20-padded-native-grid,,matches_unclipped_request_bounds,documented-airport-padding-grid,False,1000000,0,10000,,,True,nearest-neighbour reproject to tile reference grid,documented current policy; historical manifest records the earlier alignment method,Supported padded airport grid,B. supported through the documented airport padding/alignment policy
r0049c0031,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[392600.0,157600.0,402600.0,167600.0]","[1000,1000]","[392600.0,157600.0,402600.0,167600.0]","[1000,1000]","[10.0,0.0,392600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0031,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[392600.0,157600.0,402600.0,167600.0]","[1000,1000]","[392600.0,157600.0,402600.0,167600.0]","[1000,1000]","[10.0,0.0,392600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0031,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[392595.0,157595.0,402605.0,167605.0]","[1000,1000]","[392595.0,157595.0,402605.0,167605.0]","[1001,1001]","[10.0,0.0,392595.0,0.0,-10.0,167605.0,0.0,0.0,1.0]",1,accepted,airport-wcs20-padded-native-grid,,matches_unclipped_request_bounds,documented-airport-padding-grid,False,1000000,0,10000,,,True,nearest-neighbour reproject to tile reference grid,documented current policy; historical manifest records the earlier alignment method,Supported padded airport grid,B. supported through the documented airport padding/alignment policy
r0049c0032,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[402600.0,157600.0,412600.0,167600.0]","[1000,1000]","[402600.0,157600.0,412600.0,167600.0]","[1000,1000]","[10.0,0.0,402600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0032,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[402600.0,157600.0,412600.0,167600.0]","[1000,1000]","[402600.0,157600.0,412600.0,167600.0]","[1000,1000]","[10.0,0.0,402600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0032,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[402595.0,157595.0,412605.0,167605.0]","[1000,1000]","[402595.0,157595.0,412605.0,167605.0]","[1001,1001]","[10.0,0.0,402595.0,0.0,-10.0,167605.0,0.0,0.0,1.0]",1,accepted,airport-wcs20-padded-native-grid,,matches_unclipped_request_bounds,documented-airport-padding-grid,False,1000000,0,10000,,,True,nearest-neighbour reproject to tile reference grid,documented current policy; historical manifest records the earlier alignment method,Supported padded airport grid,B. supported through the documented airport padding/alignment policy
r0049c0033,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[412600.0,157600.0,422600.0,167600.0]","[1000,1000]","[412600.0,157600.0,422600.0,167600.0]","[1000,1000]","[10.0,0.0,412600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0033,rail,3fb3c2d7-292c-4e0a-bd5b-d8e4e1fe2947:Rail_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[412600.0,157600.0,422600.0,167600.0]","[1000,1000]","[412600.0,157600.0,422600.0,167600.0]","[1000,1000]","[10.0,0.0,412600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
r0049c0033,airport,dac9cba4-abe7-43bd-b8e9-8a83da52edd8__Airport_Noise_ALL_Lden,2.0.1,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[412595.0,157595.0,422605.0,167605.0]","[1000,1000]","[412595.0,157595.0,422605.0,167605.0]","[1001,1001]","[10.0,0.0,412595.0,0.0,-10.0,167605.0,0.0,0.0,1.0]",1,accepted,airport-wcs20-padded-native-grid,,matches_unclipped_request_bounds,documented-airport-padding-grid,False,1000000,0,10000,,,True,nearest-neighbour reproject to tile reference grid,documented current policy; historical manifest records the earlier alignment method,Supported padded airport grid,B. supported through the documented airport padding/alignment policy
r0049c0034,road,562c9d56-7c2d-4d42-83bb-578d6e97a517:Road_Noise_Lden_England_Round_4_All,1.0.0,coverage_id from supplied config; absent from historical source_info; wcs_version from supplied config; absent from historical source_info,"[422600.0,157600.0,432600.0,167600.0]","[1000,1000]","[422600.0,157600.0,432600.0,167600.0]","[1000,1000]","[10.0,0.0,422600.0,0.0,-10.0,167600.0,0.0,0.0,1.0]",1,accepted,exact-target-grid,,no_declared_domain_in_supplied_config,exact-requested-grid,False,1000000,0,10000,,,False,,not recorded,Exact requested grid,A. supported without alignment because it satisfies the exact contract
